claim_id,source_type,is_web,claim_date,doc_date_raw,doc_date,diff_days,is_dated_window,is_post_claim,is_post_t7,gold_verdict,final_verdict,is_correct,source_url
FACTURK-0257,web,True,2021-05-28T11:04:19+00:00,"Thu, 20 May 2021 07:00:00 GMT",2021-05-20T07:00:00+00:00,-8.17,False,False,False,DOĞRU,YALAN,False,"https://t24.com.tr/gundem/turkiye-uzay-ajansi-nin-kiraladigi-1-i-vip-minibus-5-aracin-maliyeti-belli-oldu,953454"
FACTURK-0260,web,True,2021-09-09T00:00:00+00:00,"Sun, 03 Jan 2021 08:00:00 GMT",2021-01-03T08:00:00+00:00,-248.67,False,False,False,DOĞRU,YALAN,False,https://www.yenicaggazetesi.com/meksikada-bir-vekil-mecliste-soyunup-su-cumleleri-kurdu-ben-soyunurken-utandim-siz-ulkeyi-soyarken-utanmiyor-musunuz-326001h.htm
FACTURK-0262,web,True,2024-11-22T00:00:00+00:00,"Thu, 18 Nov 2010 08:00:00 GMT",2010-11-18T08:00:00+00:00,-5117.67,False,False,False,DOĞRU,YALAN,False,https://www.hurriyet.com.tr/gundem/turkudeki-sesin-sirri-16319355
FACTURK-0266,web,True,2023-09-13T00:00:00+00:00,"Wed, 09 Mar 2016 08:00:00 GMT",2016-03-09T08:00:00+00:00,-2743.67,False,False,False,DOĞRU,DOĞRU,True,https://www.hurriyet.com.tr/dunya/brezilyali-yasli-adam-ile-hayata-dondurdugu-penguenin-ilginc-hikayesi-40065912
FACTURK-0267,web,True,2021-03-12T00:00:00+00:00,"Fri, 12 Mar 2021 08:00:00 GMT",2021-03-12T08:00:00+00:00,0.33,True,True,False,YALAN,YALAN,True,https://www.hurriyet.com.tr/galeri-12-mart-istiklal-marsinin-kabulu-siir-ve-sozlerle-aniliyor-iste-milli-sairimiz-mehmet-akif-ersoyun-hayati-41760990
FACTURK-0268,local,False,2021-07-27T00:00:00+00:00,,,,True,False,False,YALAN,DOĞRU,False,https://TeyitOrg-False
FACTURK-0274,web,True,2024-04-03T00:00:00+00:00,"Wed, 03 Apr 2024 07:00:00 GMT",2024-04-03T07:00:00+00:00,0.29,True,True,False,YALAN,YALAN,True,https://www.gazeteduvar.com.tr/iranli-komutan-kadin-kiyafeti-mi-giydi-haber-1681457
FACTURK-0277,web,True,2018-02-08T00:00:00+00:00,"Wed, 07 Feb 2018 08:00:00 GMT",2018-02-07T08:00:00+00:00,-0.67,True,False,False,DOĞRU,DOĞRU,True,https://indigodergisi.com/2018/02/vampirler-neden-uzun-yasar/
FACTURK-0281,local,False,2023-02-17T06:41:54+00:00,,,,True,False,False,YALAN,YALAN,True,https://TRT
FACTURK-0282,local,False,2022-11-18T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://TeyitOrg-True
FACTURK-0283,web,True,2021-06-11T16:29:02+00:00,"Wed, 16 Jun 2021 07:00:00 GMT",2021-06-16T07:00:00+00:00,4.6,True,True,False,YALAN,YALAN,True,https://www.bbc.com/turkce/haberler-dunya-57476262
FACTURK-0286,web,True,2020-12-23T00:00:00+00:00,"Thu, 17 Dec 2020 08:00:00 GMT",2020-12-17T08:00:00+00:00,-5.67,False,False,False,DOĞRU,DOĞRU,True,https://www.birgun.net/haber/bilkent-universitesi-nden-ilginc-kopya-cozumu-ogrencilere-ayna-gonderilecek-327015
FACTURK-0287,web,True,2020-05-28T00:00:00+00:00,"Sat, 15 Oct 2016 07:00:00 GMT",2016-10-15T07:00:00+00:00,-1320.71,False,False,False,DOĞRU,YALAN,False,https://www.bbc.com/turkce/haberler-dunya-37666215
FACTURK-0296,local,False,2022-12-26T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0297,web,True,2024-04-17T10:31:10+00:00,"Tue, 16 Apr 2024 07:00:00 GMT",2024-04-16T07:00:00+00:00,-1.15,True,False,False,DOĞRU,DOĞRU,True,https://www.indyturk.com/node/715461
FACTURK-0299,local,False,2020-01-26T17:34:27+00:00,,,,True,False,False,YALAN,YALAN,True,https://twitter.com/limon/status/8.81796E+17
FACTURK-0300,local,False,2017-08-07T20:06:29+00:00,,,,True,False,False,YALAN,YALAN,True,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection
FACTURK-0301,web,True,2024-07-08T16:41:38+00:00,"Wed, 22 Apr 2020 07:00:00 GMT",2020-04-22T07:00:00+00:00,-1538.4,False,False,False,YALAN,DOĞRU,False,https://www.aa.com.tr/tr/dunya/mostar-koprusu-tbmmnin-acilisinin-100-yili-dolayisiyla-turk-bayraginin-renklerine-burundu/1813703
FACTURK-0302,web,True,2020-06-30T00:00:00+00:00,"Thu, 10 Jan 2019 08:00:00 GMT",2019-01-10T08:00:00+00:00,-536.67,False,False,False,YALAN,DOĞRU,False,https://onedio.com/haber/leman-sam-in-kiyamam-sana-sarkisinin-az-bilinen-gercek-hikayesi-icinizi-acitacak-856759
FACTURK-0303,web,True,2022-09-16T14:31:41+00:00,"Thu, 15 Sep 2022 07:00:00 GMT",2022-09-15T07:00:00+00:00,-1.31,True,False,False,YALAN,YALAN,True,https://www.aa.com.tr/tr/teyithatti/kultur-sanat/cengelkoyde-yer-alan-kuleli-askeri-lisesinin-satildigi-one-suruldu/1814982
FACTURK-0304,web,True,2017-03-30T00:00:00+00:00,"Wed, 06 Nov 2013 08:00:00 GMT",2013-11-06T08:00:00+00:00,-1239.67,False,False,False,DOĞRU,YALAN,False,https://www.egedesonsoz.com/valilikten-suriyeli-multecilere-gecici-tc-numarasi
FACTURK-0311,local,False,2023-12-26T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://twitter.com/limon/status/9.53252E+17
FACTURK-0312,local,False,2019-08-26T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0315,local,False,2024-05-03T16:57:15+00:00,,,,True,False,False,YALAN,YALAN,True,https://twitter.com/evrenselgzt/status/6.20173e+17
FACTURK-0316,local,False,2020-05-19T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0317,local,False,2022-12-12T13:40:26+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://www.malumatfurus.org/down-sendromlu-model/
FACTURK-0319,web,True,2023-10-28T00:00:00+00:00,"Fri, 05 Nov 2021 23:15:52 GMT",2021-11-05T23:15:52+00:00,-721.03,False,False,False,DOĞRU,DOĞRU,True,https://www.milliyet.com.tr/molatik/galeri/dogru-bilinen-yanlis-atasozu-ve-deyimler-85868
FACTURK-0320,web,True,2019-10-11T17:50:12+00:00,"Wed, 09 Oct 2019 07:00:00 GMT",2019-10-09T07:00:00+00:00,-2.45,False,False,False,YALAN,DOĞRU,False,https://www.sabah.com.tr/gundem/2019/10/09/chp-medyasindan-cirkin-paylasim-pkk-agziyla
FACTURK-0324,web,True,2023-02-17T12:22:46+00:00,"Wed, 08 Feb 2023 08:00:00 GMT",2023-02-08T08:00:00+00:00,-9.18,False,False,False,DOĞRU,DOĞRU,True,https://www.ahaber.com.tr/dunya/2023/02/08/azerbaycandan-turkiyeyi-duygulandiran-fotograf-aracinin-uzerine-yorganlari-koyup-yardim-icin-yola-cikti
FACTURK-0325,web,True,2023-07-16T11:07:32+00:00,"Sat, 15 Jul 2023 07:00:00 GMT",2023-07-15T07:00:00+00:00,-1.17,True,False,False,YALAN,YALAN,True,"https://t24.com.tr/foto-haber/resmi-gazete-nin-karari-sosyal-medyanin-gundeminde-2023-2024-donemi-universite-harclari-ne-kadar-oldu,24326"
FACTURK-0328,web,True,2025-01-30T00:00:00+00:00,"Thu, 30 Jan 2025 08:00:00 GMT",2025-01-30T08:00:00+00:00,0.33,True,True,False,DOĞRU,DOĞRU,True,https://yetkinreport.com/2025/01/30/elektrik-faturalarinda-yeni-donem-milyonlarca-abone-icin-yuksek-fatura-riski/
FACTURK-0330,web,True,2021-12-19T00:00:00+00:00,"Sat, 18 Dec 2021 08:00:00 GMT",2021-12-18T08:00:00+00:00,-0.67,True,False,False,YALAN,YALAN,True,https://www.oncurtv.com/en-yuksek-zam-oranini-erbakan-hocamiz-aciklamisti
FACTURK-0334,local,False,2016-10-04T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0335,web,True,2021-04-29T00:00:00+00:00,"Thu, 29 Apr 2021 07:00:00 GMT",2021-04-29T07:00:00+00:00,0.29,True,True,False,YALAN,YALAN,True,https://www.fikriyat.com/webtv/tarih/unutturulan-zafer-kutul-amare
FACTURK-0337,local,False,2021-11-10T14:56:00+00:00,,,,True,False,False,YALAN,YALAN,True,https://TeyitOrg-False
FACTURK-0338,web,True,2024-12-06T13:36:50+00:00,"Thu, 05 Dec 2024 08:00:00 GMT",2024-12-05T08:00:00+00:00,-1.23,True,False,False,YALAN,YALAN,True,https://onedio.com/haber/abd-kaliforniya-da-7-0-buyuklugunde-deprem-tsunami-alarmi-verildi-1262884
FACTURK-0341,web,True,2019-01-23T00:00:00+00:00,"Sun, 11 Dec 2011 08:00:00 GMT",2011-12-11T08:00:00+00:00,-2599.67,False,False,False,DOĞRU,YALAN,False,"https://www.ntv.com.tr/turkiye/salvador-dali-istanbulda,z8sHphb4WEGdHoWPjUaIrQ"
FACTURK-0342,local,False,2022-07-01T13:54:15+00:00,,,,True,False,False,YALAN,DOĞRU,False,https://TeyitOrg-False
FACTURK-0344,local,False,2019-10-08T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0346,local,False,2019-08-20T00:00:00+00:00,,,,True,False,False,YALAN,YALAN,True,https://TeyitOrg-False
FACTURK-0348,web,True,2025-03-07T00:00:00+00:00,"Tue, 04 Mar 2025 08:00:00 GMT",2025-03-04T08:00:00+00:00,-2.67,False,False,False,DOĞRU,DOĞRU,True,https://www.odatv.com/guncel/tekirdag-corluda-yapilan-bir-dugunde-davetlilere-sebille-alkol-ikram-edildi-120088813
FACTURK-0350,web,True,2023-02-10T00:00:00+00:00,"Thu, 09 Feb 2023 08:00:00 GMT",2023-02-09T08:00:00+00:00,-0.67,True,False,False,DOĞRU,YALAN,False,https://tr.euronews.com/2023/02/09/kilicdaroglu-depremde-can-kaybinin-ulasacagi-nokta-mudahaledeki-etkisizlikten
FACTURK-0351,local,False,2022-06-28T11:25:11+00:00,,,,True,False,False,YALAN,DOĞRU,False,https://TeyitOrg-False
FACTURK-0352,local,False,2022-11-25T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0354,local,False,2020-06-30T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0355,web,True,2024-01-03T00:00:00+00:00,"Sat, 30 Dec 2023 08:00:00 GMT",2023-12-30T08:00:00+00:00,-3.67,False,False,False,DOĞRU,DOĞRU,True,https://www.haberturk.com/super-kupa-ikiye-bolunsun-3649584-spor
FACTURK-0359,web,True,2023-09-25T00:00:00+00:00,"Tue, 26 Sep 2023 07:00:00 GMT",2023-09-26T07:00:00+00:00,1.29,True,True,False,DOĞRU,DOĞRU,True,https://www.patronlardunyasi.com/antartikada-buzda-rekor-duzeyde-erime
FACTURK-0360,local,False,2021-02-16T11:17:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://huggingface.co/datasets/ogozcelik/turkish-fake-news-detection
FACTURK-0362,web,True,2025-10-20T10:12:39+00:00,"Sun, 17 Aug 2014 07:00:00 GMT",2014-08-17T07:00:00+00:00,-4082.13,False,False,False,DOĞRU,YALAN,False,https://www.gazetevatan.com/gundem/dalgalar-nedeniyle-feribotun-cami-patladi-669263
FACTURK-0367,web,True,2022-10-24T16:36:55+00:00,"Mon, 24 Oct 2022 07:00:00 GMT",2022-10-24T07:00:00+00:00,-0.4,True,False,False,DOĞRU,DOĞRU,True,https://www.evrensel.net/haber/472999/diyanete-rekor-dini-yayin-odenegi
FACTURK-0368,local,False,2020-06-22T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0369,web,True,2023-08-21T00:00:00+00:00,"Mon, 21 Aug 2023 07:00:00 GMT",2023-08-21T07:00:00+00:00,0.29,True,True,False,YALAN,DOĞRU,False,https://www.sehrivangazetesi.com/vanda-dev-piton-yilani-goruldu-iddiasi
FACTURK-0371,local,False,2021-05-20T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://TeyitOrg-True
FACTURK-0375,web,True,2023-05-10T07:52:07+00:00,"Tue, 09 May 2023 07:00:00 GMT",2023-05-09T07:00:00+00:00,-1.04,True,False,False,YALAN,YALAN,True,https://www.aa.com.tr/tr/teyithatti/politika/trtde-siyasi-liderlere-hak-verilmedigi-iddiasi-/1815891
FACTURK-0380,web,True,2023-03-10T16:51:23+00:00,"Mon, 13 Mar 2023 07:00:00 GMT",2023-03-13T07:00:00+00:00,2.59,True,True,False,YALAN,YALAN,True,"https://t24.com.tr/gundem/afad-6-subat-2023-pazarcik-ve-elbistan-depremlerinden-sonra-13-mart-a-kadar-gecen-surede-17-bine-yakin-deprem-meydana-gelmistir,1097854"
FACTURK-0382,web,True,2022-06-12T00:00:00+00:00,"Mon, 07 Mar 2016 08:00:00 GMT",2016-03-07T08:00:00+00:00,-2287.67,False,False,False,YALAN,YALAN,True,"https://t24.com.tr/gundem/besiktasta-bir-restoranda-darp-edilen-kadin-musteriler-sef-garson-tarafindan-sosyal-medyada-taciz-ediliyor,331072"
FACTURK-0383,web,True,2023-06-27T00:00:00+00:00,"Tue, 27 Jun 2023 07:00:00 GMT",2023-06-27T07:00:00+00:00,0.29,True,True,False,DOĞRU,DOĞRU,True,https://halktv.com.tr/yasam/fotograf-ciltteki-igne-deligini-mi-gosteriyor-750257h
FACTURK-0384,local,False,2019-03-13T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0393,local,False,2017-07-10T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0394,web,True,2022-04-23T00:00:00+00:00,"Sat, 23 Apr 2022 07:00:00 GMT",2022-04-23T07:00:00+00:00,0.29,True,True,False,YALAN,YALAN,True,"https://t24.com.tr/gundem/van-da-1-milyon-dolarlik-banknot-ele-gecirildi,1029808"
FACTURK-0395,local,False,2022-07-01T18:27:18+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://www.diken.com.tr
FACTURK-0396,local,False,2019-07-24T00:00:00+00:00,,,,True,False,False,YALAN,YALAN,True,https://TeyitOrg-False
FACTURK-0403,local,False,2022-07-01T18:22:42+00:00,,,,True,False,False,YALAN,YALAN,True,https://TeyitOrg-False
FACTURK-0405,web,True,2023-10-29T00:00:00+00:00,"Sat, 04 Nov 2023 07:00:00 GMT",2023-11-04T07:00:00+00:00,6.29,True,True,False,YALAN,YALAN,True,https://www.tv5.com.tr/guncel-turkiyede-satilan-israil-markalari-ve-mallari-listesi
FACTURK-0409,web,True,2024-05-06T00:00:00+00:00,"Mon, 29 Apr 2024 07:00:00 GMT",2024-04-29T07:00:00+00:00,-6.71,False,False,False,YALAN,DOĞRU,False,https://ilkha.com/dunya/senegal-fransizca-yerine-arapcayi-resmi-dil-olarak-kabul-etti-390633
FACTURK-0411,web,True,2021-02-19T17:12:32+00:00,"Tue, 27 Apr 2021 07:00:00 GMT",2021-04-27T07:00:00+00:00,66.57,False,True,True,DOĞRU,YALAN,False,https://www.gazeteduvar.com.tr/turkiye-halkina-en-az-destek-veren-3-ulkeden-biri-haber-1520561
FACTURK-0412,local,False,2018-04-06T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://twitter.com/evrenselgzt/status/1.03529e+18
FACTURK-0413,local,False,2017-12-19T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0415,web,True,2024-06-26T00:00:00+00:00,"Tue, 09 May 2017 07:00:00 GMT",2017-05-09T07:00:00+00:00,-2604.71,False,False,False,DOĞRU,DOĞRU,True,https://www.bbc.com/turkce/haberler-dunya-39855644
FACTURK-0421,local,False,2015-10-26T18:55:02+00:00,,,,True,False,False,YALAN,YALAN,True,https://twitter.com/evrenselgzt/status/6.25542e+17
FACTURK-0422,local,False,2022-06-27T11:35:09+00:00,,,,True,False,False,YALAN,YALAN,True,https://TeyitOrg-False
FACTURK-0423,web,True,2021-01-28T11:12:00+00:00,"Tue, 05 Feb 2019 08:00:00 GMT",2019-02-05T08:00:00+00:00,-723.13,False,False,False,DOĞRU,DOĞRU,True,https://tr.euronews.com/2019/02/05/hollandal-asiri-sagci-milletvekili-islam-karsiti-kitap-yazarken-musluman-oldu
FACTURK-0424,web,True,2025-04-11T17:19:58+00:00,"Fri, 07 Jun 2024 07:00:00 GMT",2024-06-07T07:00:00+00:00,-308.43,False,False,False,DOĞRU,YALAN,False,https://www.sonhaber.eu/belcika-suruculeri-durmaya-zorlayan-akilli-trafik-isiklari-kullanilmaya-baslandi
FACTURK-0429,local,False,2019-03-29T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0430,web,True,2021-02-19T16:17:12+00:00,"Tue, 22 Sep 2015 07:00:00 GMT",2015-09-22T07:00:00+00:00,-1977.39,False,False,False,DOĞRU,DOĞRU,True,https://onedio.com/haber/ataturk-aniti-referandumu-oncesi-rizelilere-kucuk-bir-hatirlatma-592090
FACTURK-0431,web,True,2023-03-24T00:00:00+00:00,"Thu, 23 Mar 2023 07:00:00 GMT",2023-03-23T07:00:00+00:00,-0.71,True,False,False,DOĞRU,YALAN,False,https://onedio.com/haber/nihat-hatipoglu-nun-ilk-sahur-programinda-sorulan-sevilmemenin-gunahi-sorusu-uzaklara-dalmamiza-neden-oldu-1136061
FACTURK-0432,web,True,2023-06-12T00:00:00+00:00,"Wed, 07 Jun 2023 07:00:00 GMT",2023-06-07T07:00:00+00:00,-4.71,False,False,False,DOĞRU,DOĞRU,True,https://tr.euronews.com/2023/06/07/kosta-rikada-disi-bir-timsahin-bakire-dogum-yaptigi-tespit-edildi
FACTURK-0433,web,True,2023-03-08T00:00:00+00:00,"Sun, 12 Feb 2023 02:18:27 GMT",2023-02-12T02:18:27+00:00,-23.9,False,False,False,YALAN,YALAN,True,https://www.hurriyet.com.tr/galeri-fyodor-dostoyevski-sozleri-dostoyevskinin-en-guzel-resimli-uzun-kisa-anlamli-olan-ask-ve-sevda-konulu-unutulmaz-sozleri-2023-41878708/7
FACTURK-0435,web,True,2023-07-06T00:00:00+00:00,"Sat, 08 Jul 2023 07:00:00 GMT",2023-07-08T07:00:00+00:00,2.29,True,True,False,DOĞRU,DOĞRU,True,"https://t24.com.tr/bilim-teknoloji/threads-hesabini-silenin-instagram-i-da-kapaniyor-mu,1118928"
FACTURK-0436,web,True,2025-04-30T17:27:41+00:00,"Fri, 25 Apr 2025 07:00:00 GMT",2025-04-25T07:00:00+00:00,-5.44,False,False,False,YALAN,YALAN,True,https://www.aa.com.tr/tr/teyithatti/aktuel/video-sanliurfada-cocuguyla-sokakta-kalan-kadini-gosteriyor-iddiasi/1819002
FACTURK-0437,web,True,2026-03-05T17:17:59+00:00,"Thu, 05 Mar 2026 08:00:00 GMT",2026-03-05T08:00:00+00:00,-0.39,True,False,False,DOĞRU,DOĞRU,True,https://ankahaber.net/haber/detay/ispanya_guney_kibrisin_hava_savunmasina_destek_icin_firkateyn_gonderiyor_296782
FACTURK-0439,web,True,2022-11-29T00:00:00+00:00,"Tue, 29 Nov 2022 08:00:00 GMT",2022-11-29T08:00:00+00:00,0.33,True,True,False,DOĞRU,YALAN,False,https://www.birgun.net/haber/eksi-8-75-netle-universite-donemi-baraj-kalkti-sistem-coktu-411696
FACTURK-0445,local,False,2022-10-12T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0448,web,True,2023-09-13T00:00:00+00:00,"Mon, 11 Sep 2023 07:00:00 GMT",2023-09-11T07:00:00+00:00,-1.71,True,False,False,DOĞRU,YALAN,False,https://www.trthaber.com/haber/dunya/suudi-arabistan-veliaht-prensi-hindistan-orta-dogu-avrupa-ekonomik-koridorunun-olumlu-yansimalari-olacak-794824.html
FACTURK-0450,web,True,2020-01-30T00:00:00+00:00,"Thu, 30 Jan 2020 08:00:00 GMT",2020-01-30T08:00:00+00:00,0.33,True,True,False,DOĞRU,DOĞRU,True,https://bianet.org/haber/vergi-kacirmak-degil-vergiden-kacinmak-mis-219357
FACTURK-0451,local,False,2018-02-12T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0453,local,False,2023-08-20T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-False
FACTURK-0454,local,False,2020-07-25T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://TeyitOrg-True
FACTURK-0456,local,False,2018-11-21T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://TeyitOrg-True
FACTURK-0457,local,False,2017-05-27T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0460,local,False,2023-02-18T21:27:49+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://TRT
FACTURK-0464,web,True,2025-08-29T16:14:13+00:00,"Wed, 13 Nov 2024 08:00:00 GMT",2024-11-13T08:00:00+00:00,-289.34,False,False,False,DOĞRU,DOĞRU,True,https://www.yasemin.com/foto-galeri/73154-1-grami-bile-servet-diaspor-tasi-yalnizca-turkiyede-cikariliyor-elmastan-10-bin-kat-degerli
FACTURK-0465,web,True,2021-08-02T14:19:50+00:00,"Thu, 15 Jun 2023 07:00:00 GMT",2023-06-15T07:00:00+00:00,681.69,False,True,True,DOĞRU,YALAN,False,https://halktv.com.tr/yasam/kimse-farkinda-degil-yol-kenarindaki-kucuk-beyaz-tabelalar-hayatinizi-kurtariyor-1-747371h
FACTURK-0466,web,True,2016-10-12T00:00:00+00:00,"Fri, 02 Nov 2018 07:00:00 GMT",2018-11-02T07:00:00+00:00,751.29,False,True,True,YALAN,YALAN,True,https://www.dirilispostasi.com/cinliler-cince-anlasamiyor-resmi-dairelerde-lutfen-ortak-dil-konusun-yazisi-6150698
FACTURK-0469,local,False,2018-05-29T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0470,web,True,2021-05-25T12:25:22+00:00,"Sun, 23 May 2021 07:00:00 GMT",2021-05-23T07:00:00+00:00,-2.23,False,False,False,DOĞRU,YALAN,False,https://onedio.com/haber/bakanlik-45-yaban-kecisinin-oldurulmesi-icin-ihaleye-gidiyor-983338
FACTURK-0471,web,True,2024-11-21T12:14:21+00:00,"Sun, 22 Mar 2026 07:00:00 GMT",2026-03-22T07:00:00+00:00,485.78,False,True,True,YALAN,YALAN,True,https://www.gzt.com/spor/fenerbahce-besiktas-maci-ne-zaman-2026-super-lig-28-hafta-mac-programi-fb-bjk-derbi-tarihi-4025359
FACTURK-0472,web,True,2022-09-13T16:52:54+00:00,"Tue, 13 Sep 2022 07:00:00 GMT",2022-09-13T07:00:00+00:00,-0.41,True,False,False,DOĞRU,DOĞRU,True,https://www.capital.com.tr/haberler/tum-haberler/avrasya-tuneline-katarli-ortak
FACTURK-0473,web,True,2020-10-14T00:00:00+00:00,"Tue, 03 Feb 2026 23:21:35 GMT",2026-02-03T23:21:35+00:00,1938.97,False,True,True,YALAN,YALAN,True,https://www.milliyet.com.tr/galeri/dusmana-sozler-2026-dost-gibi-gorunen-ve-cekemeyen-insanlara-soylenilebilecek-sozler-6414727/3
FACTURK-0476,web,True,2025-03-02T00:00:00+00:00,"Mon, 03 Mar 2025 08:00:00 GMT",2025-03-03T08:00:00+00:00,1.33,True,True,False,DOĞRU,DOĞRU,True,https://www.enerjigunlugu.net/norvecli-haltbakk-bunkersdan-abd-askeri-gemilerine-yakit-yok-62492h.htm
FACTURK-0478,web,True,2023-12-13T00:00:00+00:00,"Wed, 13 Aug 2025 07:00:00 GMT",2025-08-13T07:00:00+00:00,609.29,False,True,True,DOĞRU,YALAN,False,https://onedio.com/haber/japonya-da-musterilerin-bilerek-yanlis-siparis-aldigi-tek-yer-amaci-tam-olarak-o-1308180
FACTURK-0482,local,False,2016-08-31T00:00:00+00:00,,,,True,False,False,DOĞRU,DOĞRU,True,https://TeyitOrg-True
FACTURK-0483,web,True,2024-05-09T16:26:25+00:00,"Thu, 09 May 2024 07:00:00 GMT",2024-05-09T07:00:00+00:00,-0.39,True,False,False,YALAN,DOĞRU,False,https://www.haberturk.com/dedetas-in-atamasi-ne-zaman-yapildi-3685018
FACTURK-0485,web,True,2021-02-22T21:33:18+00:00,"Tue, 01 Sep 2020 07:00:00 GMT",2020-09-01T07:00:00+00:00,-174.61,False,False,False,YALAN,DOĞRU,False,"https://www.ntv.com.tr/ekonomi/dunyanin-en-zengin-kadini-mackenzie-scott,Eg_8UFOLzkO1KP-5d3l6SQ"
FACTURK-0489,web,True,2023-05-21T00:00:00+00:00,"Thu, 20 Dec 2012 08:00:00 GMT",2012-12-20T08:00:00+00:00,-3803.67,False,False,False,YALAN,DOĞRU,False,https://www.haberturk.com/polemik/haber/805059-zaytungun-haberine-ilk-kez-yalanlama-geldi
FACTURK-0491,web,True,2025-05-28T15:36:02+00:00,"Mon, 19 May 2025 07:00:00 GMT",2025-05-19T07:00:00+00:00,-9.36,False,False,False,DOĞRU,DOĞRU,True,"https://www.ntv.com.tr/dunya/tuvalette-telefonla-oynayanlar-icin-buyuk-risk-uzmanlar-uyardi,9ZyW1F_aGU2xKewhiR_xQQ"
FACTURK-0492,local,False,2024-06-25T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://twitter.com/limon/status/8.02228E+17
FACTURK-0494,web,True,2022-06-28T08:47:29+00:00,"Tue, 16 Jul 2019 07:00:00 GMT",2019-07-16T07:00:00+00:00,-1078.07,False,False,False,YALAN,YALAN,True,http://www.dha.com.tr/foto-galeri/turk-bilim-insanlari-kok-hucre-ve-3d-biyo-yazici-ile-kalp-uretecek-1683313
FACTURK-0495,web,True,2016-03-16T17:53:02+00:00,"Wed, 11 Dec 2024 08:00:00 GMT",2024-12-11T08:00:00+00:00,3191.59,False,True,True,YALAN,YALAN,True,https://www.defenceturk.net/teror-orgutu-ypg-pkk-abdye-ait-ihayi-dusurdu
FACTURK-0496,local,False,2020-05-15T00:00:00+00:00,,,,True,False,False,DOĞRU,YALAN,False,https://TeyitOrg-True
FACTURK-0500,web,True,2023-01-17T00:00:00+00:00,"Sat, 14 Jan 2023 08:00:00 GMT",2023-01-14T08:00:00+00:00,-2.67,False,False,False,DOĞRU,YALAN,False,https://www.aa.com.tr/tr/dunya/tarladan-eve-posetle-dogal-gaz-tasiyorlar/2787489
