claim_id,annotator_pseudo_id,decision,timestamp,guideline_version
G0150,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0151,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0151,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0151,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0152,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0152,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0152,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0153,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0153,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0153,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0154,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0154,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0154,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0155,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0155,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0155,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0156,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0156,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0156,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0157,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0157,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0157,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0158,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0158,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0158,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0159,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0159,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0159,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0160,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0160,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0160,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0161,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0161,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0161,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0162,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0162,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0162,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0163,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0163,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0163,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0164,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0164,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0164,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0165,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0165,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0165,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0166,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0166,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0166,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0167,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0167,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0167,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0168,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0168,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0168,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0169,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0169,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0169,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0170,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0170,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0170,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0171,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0171,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0171,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0172,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0172,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0172,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0173,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0173,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0173,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0174,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0174,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0174,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0175,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0175,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0175,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0176,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0176,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0176,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0177,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0177,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0177,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0178,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0178,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0178,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0179,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0179,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0179,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0180,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0180,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0180,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0181,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0181,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0181,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0182,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0182,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0182,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0183,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0183,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0183,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0184,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0184,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0184,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0185,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0185,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0185,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0186,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0186,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0186,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0187,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0187,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0187,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0188,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0188,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0188,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0189,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0189,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0189,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0190,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0190,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0190,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0191,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0191,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0191,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0192,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0192,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0192,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0193,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0193,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0193,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0194,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0194,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0194,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0195,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0195,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0195,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0196,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0196,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0196,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0197,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0197,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0197,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0198,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0198,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0198,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0199,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0199,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0199,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0200,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0200,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0200,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0201,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0201,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0201,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0202,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0202,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0202,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0203,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0203,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0203,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0204,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0204,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0204,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0205,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0205,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0205,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0206,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0206,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0206,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0207,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0207,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0207,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0208,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0208,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0208,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0209,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0209,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0209,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0210,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0210,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0210,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0211,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0211,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0211,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0212,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0212,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0212,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0213,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0213,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0213,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0214,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0214,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0214,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0215,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0215,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0215,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0216,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0216,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0216,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0217,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0217,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0217,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0218,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0218,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0218,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0219,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0219,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0219,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0220,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0220,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0220,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0221,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0221,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0221,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0222,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0222,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0222,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0223,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0223,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0223,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0224,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0224,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0224,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0225,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0225,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0225,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0226,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0226,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0226,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0227,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0227,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0227,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0228,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0228,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0228,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0229,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0229,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0229,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0230,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0230,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0230,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0231,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0231,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0231,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0232,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0232,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0232,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0233,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0233,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0233,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0234,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0234,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0234,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0235,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0235,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0235,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0236,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0236,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0236,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0237,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0237,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0237,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0238,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0238,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0238,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0239,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0239,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0239,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0240,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0240,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0240,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0241,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0241,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0241,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0242,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0242,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0242,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0243,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0243,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0243,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0244,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0244,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0244,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0245,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0245,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0245,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0246,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0246,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0246,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0247,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0247,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0247,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0248,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0248,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0248,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0249,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0249,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0249,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0250,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0250,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0250,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0251,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0251,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0251,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0252,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0252,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0252,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0253,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0253,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0253,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0254,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0254,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0254,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0255,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0255,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0255,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0256,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0256,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0256,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0257,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0257,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0257,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0258,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0258,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0258,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0259,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0259,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0259,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0260,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0260,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0260,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0261,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0261,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0261,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0262,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0262,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0262,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0263,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0263,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0263,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0264,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0264,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0264,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0265,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0265,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0265,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0266,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0266,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0266,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0267,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0267,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0267,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0268,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0268,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0268,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0269,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0269,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0269,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0270,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0270,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0270,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0271,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0271,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0271,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0272,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0272,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0272,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0273,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0273,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0273,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0274,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0274,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0274,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0275,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0275,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0275,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0276,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0276,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0276,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0277,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0277,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0277,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0278,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0278,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0278,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0279,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0279,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0279,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0280,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0280,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0280,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0281,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0281,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0281,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0282,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0282,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0282,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0283,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0283,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0283,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0284,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0284,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0284,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0285,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0285,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0285,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0286,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0286,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0286,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0287,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0287,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0287,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0288,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0288,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0288,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0289,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0289,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0289,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0290,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0290,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0290,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0291,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0291,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0291,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0292,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0292,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0292,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0293,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0293,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0293,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0294,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0294,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0294,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0295,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0295,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0295,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0296,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0296,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0296,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0297,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0297,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0297,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0298,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0298,A2,0,2026-09-01T10:00:00+00:00,v1.0
G0298,A3,0,2026-09-01T10:00:00+00:00,v1.0
G0299,A1,1,2026-09-01T10:00:00+00:00,v1.0
G0299,A2,1,2026-09-01T10:00:00+00:00,v1.0
G0299,A3,1,2026-09-01T10:00:00+00:00,v1.0
G0300,A1,0,2026-09-01T10:00:00+00:00,v1.0
G0300,A2,0,2026-09-01T10:00:00+00:00,v1.0
