id,text,label,authority,publisher,source_url,label_provenance,is_factchecking_site
30383,"Anthropic'ten istifa eden Coxon, yapay zeka çalışanlarının teknolojideki hızlı ilerlemeden korktuklarını söyledi. Coxon, BBC'ye verdiği mülakatta konuyla ilgili değerlendirmelerde bulundu.

Yapay zeka alanındaki hızlı ilerlemenin insanlığın geleceği açısından ciddi riskler oluşturabileceğine dikkati çeken Coxon, sektördeki çalışanların bu durumun olası sonuçlarından gerçekten korktuklarını dile getirdi.

Coxon, yapay zeka alanında çalışanların sektördeki düzenleme çağrıları konusunda ciddi olduklarını vurgulayarak ""Kendilerini bir yarışın içinde sıkışmış hissediyorlar ve bu yarışın sonuçlarından korkuyorlar."" dedi.

Yapay zekanın ilerleme hızının yavaşlatılması gerektiğinin altını çizen Coxon, ""Mevcut ilerleme hızını yavaşlatmazsak yakın gelecekte hepimizin ölebileceğine dair güçlü bir ihtimal bulunduğuna inanıyorum."" görüşünü paylaştı.

Coxon, bu alandaki ilerlemenin yavaşlatılmasının uluslararası düzeyde ortak hareket edilmesini gerektirdiğine dikkati çekerek, ABD ile Çin arasında koordinasyon sağlanmaması halinde küresel ölçekte yapay zeka yarışının önlenemeyebileceğini savundu.

Öte yandan, Coxon, yapay zekanın hastalıkların tedavisine katkı sağlaması ve insanların yaşamlarını iyileştirmesi gibi önemli faydalar sunabileceğinin altını çizdi.

Yapay zeka şirketi Anthropic'in Üst Yöneticisi (CEO) Dario Amodei de internet sitesinden yayımladığı makalede, yapay zeka sistemlerinin kontrol edilmesine ilişkin endişelerin artmasıyla şirketlere ""yapay zeka modellerinin geliştirilme hızını düşürme"" çağrısında bulunmuştu.

Tesla ve SpaceX Üst Yöneticisi (CEO) Elon Musk ile ABD merkezli yapay zeka şirketi OpenAI'ın Üst Yöneticisi (CEO) Sam Altman da sosyal medya hesaplarından yaptıkları paylaşımlarda Amodei'ye destek vermişlerdi.

Coxon'un istifası

OpenAI ve Anthropic'te son üç yıldır araştırmacı olarak çalışan Jacob Coxon, iki şirketin de yapay zeka konusunda yeterince sorumlu davranmadığını savunarak Anthropic'ten istifa etmişti.

Şirketlerin kendi kendini geliştirebilen ",1,0.93,trthaber.com,https://www.trthaber.com/haber/dunya/anthropicten-istifa-eden-coxon-yapay-zeka-calisanlarinin-teknolojideki-hizli-ilerlemeden-korktuklarini-soyledi-956703.html,rss_factcheck_publisher_attributed,False
30384,"Yerli üretim hedefi: Kimlik ve pasaport çipleri Türkiye'de üretilecek. Otomotivdeki elektronik kontrol ünitelerinden beyaz eşyalardaki motor sürücülerine, güç kaynaklarından sensörlere, haberleşme altyapılarından kritik savunma sistemlerine kadar, üretimin sürekliliğini doğrudan belirleyen çip tedariki, üretim gücünün, teknolojik liderliğin ve ekonomik güvenliğin temel unsuru olarak görülüyor.

Dünya genelinde son dönemde yaşanan arz sorunlarını, mevcut tasarım ve üretim kabiliyetlerini güçlendirerek ve araştırma kapasitesini artırarak aşmayı planlayan Türkiye, küresel değer zincirinde daha üst basamaklara çıkmak için düğmeye bastı.

Bu kapsamda, 2027-2029 Orta Vadeli Program'da (OVP), teknolojik bağımsızlığın ve ekonomik güvenliğin güçlendirilmesi amacıyla yarı iletkenlerin de aralarında bulunduğu stratejik sektörlerde yerli AR-GE, üretim ve yenilik kapasitesinin artırılması temel hedeflerden biri olarak belirlendi.

Programın ""Ekonomik Güvenlik ve Dayanıklılık"" başlığı altında, kritik teknolojilerde yerli kapasitenin geliştirilmesine yönelik adımlar arasında çip üretim tesislerinin kurulması da yer aldı.

Bu tesislerle kimlik, pasaport ve endüstriyel uygulamalarda kullanılan çiplerin yurt içinde üretilmesi sağlanacak. Sektörde üretim kapasitesinin yanı sıra AR-GE, tasarım ve ticarileştirme kabiliyetleri de geliştirilecek. Milli projelerle Türkiye'nin küresel çip yarışında öne çıkması sağlanacak.

Eylem planı yolda

İmalat sanayisi, enerji, tarım, sağlık ve ulaştırma sektörlerinde arz güvenliğini güçlendirmek üzere kritik alanlarda teknoloji geliştirilmesi başta olmak üzere yerli üretimi destekleyici eylem planları hazırlanıyor.

Yıl sonuna kadar oluşturulması öngörülen planlar, Ekonomi Koordinasyon Kurulunun değerlendirme ve kararına sunulmak üzere Cumhurbaşkanlığı Strateji ve Bütçe Başkanlığına iletilecek.

Eylem planlarıyla ülkenin çip sektöründe tasarım ve AR-GE alanındaki yetkinliği üretim aşamasına da taşınacak. Halen TÜBİTAK BİLGEM ve Yarı İletken Teknolojil",1,0.93,trthaber.com,https://www.trthaber.com/haber/bilim-teknoloji/yerli-uretim-hedefi-kimlik-ve-pasaport-cipleri-turkiyede-uretilecek-956702.html,rss_factcheck_publisher_attributed,False
30385,"KPSS Alan Bilgisi üçüncü oturumu yapıldı. Ölçme, Seçme ve Yerleştirme Merkezi ÖSYM Başkanlığınca düzenlenen Kamu Personel Seçme Sınavı'nın KPSS Alan Bilgisi sınavlarının üçüncü oturumu sona erdi.  Sınavın sonuçları 7 Ekim'de açıklanacak ve 2 yıl geçerli olacak.",1,0.93,trthaber.com,https://www.trthaber.com/haber/egitim/kpss-alan-bilgisi-ucuncu-oturumu-yapildi-956701.html,rss_factcheck_publisher_attributed,False
30386,"'Vanlı Kara Haydar'ın İstanbul'da yakalanan eşi Çağla Öz Van'a götürüldü. Van Cumhuriyet Başsavcılığınca, Mehmet Fatih Tançalan hakkında sosyal medya platformlarında yapılan paylaşımlarla bağlantılı olarak ""suçtan kaynaklanan malvarlığı değerlerini aklama"" suçundan başlatılan soruşturma kapsamında dün İstanbul'da gözaltına alınan Çağla Öz Tançalan'ın İstanbul Emniyet Müdürlüğü Mali Suçlarla Mücadele Şubesindeki işlemleri tamamlandı.

Soruşturma kapsamında Çağla Öz Tançalan, Van Emniyet Müdürlüğüne götürüldü.

Ne olmuştu?

Soruşturma kapsamında, Van İl Emniyet Müdürlüğü Asayiş Şubesi ekipleri, Mehmet Fatih Tançalan'ı Van'ın Muradiye ilçesindeki evinde 8 Eylül'de gözaltına almıştı.

Emniyete götürülen Tançalan'ın sosyal medyaya yansıyan görüntüleri ile düğününde takıldığı belirtilen yüksek miktardaki altınlara ilişkin de mali araştırma süreci başlatılmış, Mali Suçları Araştırma Kurulundan (MASAK) inceleme talep edilmişti.

Emniyetteki işlemlerinin ardından adliyeye sevk edilen şüpheli, çıkarıldığı hakimlikçe ""suçtan kaynaklanan malvarlığı değerlerini aklama"" suçundan tutuklanmıştı.

Tançalan'ın düğününde eşi Çağla Öz Tançalan'a takılan ziynet eşyaları ve paralar bugün Muradiye'de bir ev ve eklentisinde yapılan aramada ele geçirilmiş, evin sahibi gözaltına alınmıştı.

Soruşturma kapsamında hakkında gözaltı talimatı verilen Tançalan'ın eşi Çağla Öz Tançalan dün İstanbul'da yakalanmıştı.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/vanli-kara-haydarin-istanbulda-yakalanan-esi-cagla-oz-vana-goturuldu-956700.html,rss_factcheck_publisher_attributed,False
30387,"Evlilik hazırlığındaki gençlere 1191 firmadan indirim desteği. Aile ve Sosyal Hizmetler Bakanlığınca hayata geçirilen ""Evlenecek Gençlerin Desteklenmesi Projesi"" kapsamında, gençlere indirim desteği sağlayan firma sayısı yerel düzeyde 1147, ulusal düzeyde 44 olmak üzere 1191'e ulaştı.",1,0.93,trthaber.com,https://www.trthaber.com/haber/ekonomi/evlilik-hazirligindaki-genclere-1191-firmadan-indirim-destegi-956699.html,rss_factcheck_publisher_attributed,False
30388,"Okullarda güvenlik seferberliği: 31 bin okul bahçe görevlisi sahada. İçişleri Bakanı Mustafa Çiftçi, 20262027 eğitim öğretim yılında öğrencilerin huzur ve güven içinde eğitim görmesi amacıyla okul ve çevrelerinde güvenlik tedbirlerinin artırılacağını söyledi. 81 ilde 31 bin okul bahçe görevlisi için planlama tamamlandı.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/okullarda-guvenlik-seferberligi-31-bin-okul-bahce-gorevlisi-sahada-956698.html,rss_factcheck_publisher_attributed,False
30389,"Mersin Limanı'nda 350 kilo uyuşturucu madde ele geçirildi. Emniyet Genel Müdürlüğü Narkotik Suçlarla Mücadele Başkanlığı koordinesinde; İstanbul İl Emniyet Müdürlüğü Narkotik Suçlarla Mücadele Şube Müdürlüğü ile Mersin İl Emniyet Müdürlüğü Narkotik Suçlarla Mücadele ve İstihbarat Şube Müdürlüklerince yapılan çalışmalar sonucu; Güney Amerika’dan yola çıkarak Mersin Limanına gelen bir gemide yüklü miktarda uyuşturucu madde bulunduğu bilgisinin elde edilmesi üzerine, yapılan çalışmalar neticesinde bir kargo gemisinin Mersin Limanı’na ulaştığı ve halen Mersin Limanı’nda olduğu tespit edildi.

Mersin İl Emniyet Müdürlüğü Narkotik Suçlarla Mücadele Şube Müdürlüğü ile Mersin Cumhuriyet Başsavcılığı koordinesinde; Mersin Limanı’nda bulunan gemi içerisinde yapılan aramada zulalanmış halde, 12 büyük paket içerisinde yaklaşık 350 kg kokain uyuşturucu maddesi ile birlikte dalış ekipmanları ve sualtı deniz scooteri malzemeleri ele geçirildi.

Konuyla ilgili olarak 9 şüpheli hakkında, Uyuşturucu veya Uyarıcı Madde İmal ve Ticareti suçu kapsamında adli işlem başlatıldı.

Bakan Gürlek: Zehir tacirlerine müsamaha yok, baronlara geçit yok

Adalet Bakanı Akın Gürlek, konuyla ilgili sosyal medya hesabından paylaşımda bulundu:

""Şimdi sıra baronlarda demiştik. Sözümüzün arkasındayız. Uyuşturucu baronlarının ve kurdukları uluslararası suç ağlarının peşindeyiz. Daha iki gün önce İstanbul’da, 2017’den bu yana firari olan uluslararası uyuşturucu ticareti yapan suç örgütünün lideri İslam Yakut’u yakalamıştık. Bugün de Mersin’de, Güney Amerika’dan deniz yoluyla getirilen kokainin sevkiyatını planlayan bir uyuşturucu ağına darbe vurduk.

Mersin Cumhuriyet Başsavcılığımızın talimatıyla yürütülen soruşturma kapsamında Mersin İl Emniyet Müdürlüğümüzle yürütülen çalışmalarla uyuşturucunun geminin su altındaki gövdesine gizlenerek dalgıçlar marifetiyle çıkarılması ve batı illerimize sevk edilmesi planını deşifre ettik. Brezilya’dan hareket ederek Mersin Limanı’na yanaşan CSPC PISCES isimli gemide y",1,0.93,trthaber.com,https://www.trthaber.com/haber/turkiye/mersin-limaninda-350-kilo-uyusturucu-madde-ele-gecirildi-956697.html,rss_factcheck_publisher_attributed,False
30390,"İkiz öğrencilerin buluşma noktası: Bu okuldan 212 ikiz mezun oldu. Buca ilçesinde 2003-2004 eğitim-öğretim yılında hizmete açılan ve bu yıl 1600 öğrencinin eğitim gördüğü Makbule Süleyman Alkan Ortaokuluna kayıt yaptıran 5. sınıf öğrencileri, uyum haftası kapsamında öğretmenleriyle ve yeni arkadaşlarıyla tanışma fırsatı buldu.

İkiz öğrencileriyle de adından söz ettiren okulda 6. ve 7. sınıflarda 4'er, 8. sınıfta ise 9 ikiz öğrenci eğitim hayatına devam ediyor.

Bu yıl 5. sınıfa kayıtlarını yaptıran 9 ikizle okuldaki ikiz sayısı 26 oldu.

Öğretmenleri ve arkadaşları tarafından zaman zaman karıştırılan ikizlerin bazıları aynı, bazıları ise farklı sınıflarda eğitimlerine devam ediyor.

Okulun bu özelliği, ikiz çocuk sahibi olan velilerin de öncelikli tercihi olmasını sağlıyor.

[Fotoğraf: AA]

Makbule Süleyman Alkan Ortaokulu Müdürü Hasan Basri Karaoğlu, 23 yıldır okula ikiz öğrencilerin kayıt için başvurduğunu, okulun tercih edilmesinde kaliteli eğitimin ilk sırada yer aldığını söyledi.

Okula gösterilen ilgiden memnun olduğunu ifade eden Karaoğlu, ""Esasen tüm sınıflarda beşinci sınıftan başlayarak ikiz öğrencilerimizin olması okulumuzun aynı zamanda bir karakteristik özelliği haline geldi. İkizlerin okulu veya üçüzlerin okulu. Gelecek yıl bu okula kaydedilecek çocuklarla ilgili de aynı zamanda bir hedef sayı ortaya çıkmasına sebep oluyor. Çocuklardan şunu istiyoruz, mademki bu okula geldiler bu okulda davranışlarıyla, yaşayışlarıyla, başarılarıyla bu okulu layıkıyla temsil etmelerini istiyoruz"" diye konuştu.

Karaoğlu, okulda ikizlerin ayırt edilemeyecek özellikte ve görünümde olabildiklerini, gün geçtikçe kıyafetleri, davranışları, başarıları ve sahip oldukları yeteneklerle ikizlerin birbirinden ayırt edilebildiklerini belirtti.

Okuldan 212 ikiz mezun oldu

Her öğrenci gibi ikizlerin de iyi bir eğitim alması için çalıştıklarını belirten Karaoğlu, şunları kaydetti:

""Yaptığımız incelemelerde bugüne kadar okulumuzdan 212 ikiz mezun olmuş, bundan dolayı çocuklarımızd",1,0.93,trthaber.com,https://www.trthaber.com/haber/yasam/ikiz-ogrencilerin-bulusma-noktasi-bu-okuldan-212-ikiz-mezun-oldu-956696.html,rss_factcheck_publisher_attributed,False
30391,"İstanbul Havalimanı'nın yeni pisti için açılış tarihi belli oldu. Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, İstanbul Havalimanı'nın 110'un üzerinde hava yolu işbirliğiyle, 340'tan fazla destinasyona bağlantı sağladığını aktardı.

Havalimanının, halihazırda kuzey-güney doğrultusunda uzanan 3 ana ve 2 yedek olmak üzere, toplam 5 pistle hizmet verdiğini belirten Uraloğlu, ""İstanbul Havalimanı'nın 4. ana pistini, Cumhurbaşkanımız Recep Tayyip Erdoğan'ın teşrifleriyle 18 Eylül'de hizmete açacağız. 4. ana pistimizin devreye alınmasıyla, toplam pist sayımızı 6'ya çıkaracağız. Yeni pistimiz, aynı zamanda İstanbul Havalimanı'nın ilk Doğu-Batı yönlü pisti olacak. Doğu-Batı ekseninde inşa edilen yeni beton pist, 2 bin 820 metre uzunluğunda ve 45 metre genişliğinde"" ifadelerini kullandı.

Taksi ve havada kalış süreleri kısalacak

Uraloğlu, yeni pistin uçuş operasyonlarına sağlayacağı katkıya dikkati çekerek, şu bilgileri paylaştı:

""Özellikle iç hat uçuşları ve Doğu yönlü rotalarda, taksi süreleri ile havada kalış sürelerini kısaltacağız. Böylece, yakıt ve zamandan tasarruf sağlayacağız. Yeni pist, farklı hava koşullarında operasyonların daha etkin yürütülmesine de katkı sağlayacak. Doğu-Batı eksenindeki yeni pistimizle, olumsuz hava koşullarında dahi operasyonel çeşitliliği artıracağız. İniş-kalkış emniyet marjını ve zamanında kalkış oranlarını da azami düzeye çıkaracağız.""

İstanbul Havalimanı'nın operasyonel gücü artacak

Nisan 2025'te, Avrupa'da bir ilk olan Üçlü Bağımsız Paralel Pist Operasyonu'nun İstanbul Havalimanı'nda hayata geçirildiğini anımsatan Uraloğlu, 4. ana pistin hizmete alınmasıyla, havalimanının operasyonel kapasitesinin, verimliliğinin ve esnekliğinin daha da güçleneceğini vurguladı.

Uraloğlu, yeni pistin hangar alanlarına yakın konumuyla, genel havacılık operasyonlarının daha hızlı ve bağımsız yürütülmesine de imkan sağlayacağına işaret ederek, ""Doğu-batı eksenli yeni pistimiz, yan rüzgar koşullarında güvenli operasyonlara katkı sunarken dörtlü pis",1,0.93,trthaber.com,https://www.trthaber.com/haber/turkiye/istanbul-havalimaninin-yeni-pisti-icin-acilis-tarihi-belli-oldu-956695.html,rss_factcheck_publisher_attributed,False
30392,"Kırtasiye ürünlerinde sıkı denetim: 5,9 milyon ürün incelendi. Ağustos boyunca ve eylülün ilk 10 gününde yapılan kırtasiye denetimlerinde, toplam 33 bin 182 firma denetlendi, 5 milyon 952 bin ürün incelendi ve toplam 182 milyon 559 bin lira idari yaptırım uygulandı.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/kirtasiye-urunlerinde-siki-denetim-59-milyon-urun-incelendi-956694.html,rss_factcheck_publisher_attributed,False
30393,"Kırsal kalkınma yatırımlarına 12,5 milyar liralık hibe desteği. Tarım ve Orman Bakanı İbrahim Yumaklı, 2026 Yılı Kırsal Kalkınma Yatırım Programı başvuru sonuçlarına ilişkin paylaşım yaptı.

Program kapsamında, 3 bin 180 projeye 11,3 milyar lira hibe desteği sağlayacaklarını belirten Yumaklı, şu değerlendirmelerde bulundu:

""Bu hibelerimizle, kırsalda 19,5 milyar liralık yatırım hayata geçirilecek. Desteklerde en yüksek payı, 2 bin 164 projeyle aile işletmelerimize ayırdık. Bunların 1751'i ise kadın ve genç girişimcilerimizden oluşuyor. Böylece, KKYP bütçesinin yüzde 77'sini, aile işletmelerimize tahsis etmiş oluyoruz. Ayrıca Tasarruflu Tarımsal Sulama Sistemleri Başvuruları kapsamında 2 bin 47 projeye 1,2 milyar lira hibe desteği sağlayarak, tarımsal su kullanımında verimliliği merkeze alıyoruz.""",1,0.93,trthaber.com,https://www.trthaber.com/haber/ekonomi/kirsal-kalkinma-yatirimlarina-125-milyar-liralik-hibe-destegi-956693.html,rss_factcheck_publisher_attributed,False
30394,"Rusya: Ukrayna'da lojistik merkezi, enerji ve demir yolu altyapı tesislerini vurduk. Bakanlıktan yapılan açıklamada, Rusya Silahlı Kuvvetlerinin Ukrayna'daki eylemleri hakkında bilgi verildi.

Rus ordusunun gece Ukrayna'daki hedeflere yönelik saldırı düzenlediği belirtilen açıklamada, saldırılarda, Odessa bölgesinde askeri ürünlerin depolanmasında ve dağıtımında kullanılan ""Novaya Poçta"" (Nova Poşta) lojistik merkezinin vurulduğu aktarıldı.

Odessa ve Nikolayev (Mıkolayiv) kentlerinde de limanların çalışmasını sağlayan 2 trafo merkezinin hedef alındığı kaydedilen açıklamada, ""Ukrayna'nın batı bölgelerinde, Avrupa ülkelerinden askeri yüklerin taşınması için kullanılan demir yolu altyapı tesisleri vuruldu."" ifadesi kullanıldı.

Açıklamada, saldırıların havadan yüksek hassasiyetli silah ve insansız hava araçlarıyla (İHA) gerçekleştirildiği belirtildi.",1,0.93,trthaber.com,https://www.trthaber.com/haber/dunya/rusya-ukraynada-lojistik-merkezi-enerji-ve-demir-yolu-altyapi-tesislerini-vurduk-956692.html,rss_factcheck_publisher_attributed,False
30395,"Dışişleri Bakanı Hakan Fidan Suriye'de. Dışişleri Bakanı Hakan Fidan Suriye'ye ziyaret gerçekleştiriyor. Fidan, Suriye Dışişleri Bakanı Esad Hasan Şeybani ile görüşecek. Suriye Cumhurbaşkanı Şara tarafından da kabul edilmesi bekleniyor. Bakan Fidan'ın temaslarında, terör örgütü YPG/SDG'nin entegrasyon süreci ve kendini feshetmesine ilişkin gelişmeler öncelikli gündem maddeleri.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/disisleri-bakani-hakan-fidan-suriyede-956691.html,rss_factcheck_publisher_attributed,False
30396,"Hürmüz Boğazı'nda İran'a ait ticari gemiye saldırı düzenlendi: 1 ölü, 3 yaralı. İran'a ait bir ticari geminin Hürmüz Boğazı'ndaki Keşm Adası yakınlarında hedef alınması sonucu 1 kişinin hayatını kaybettiği, 3 kişinin yaralandığı duyuruldu.",1,0.93,trthaber.com,https://www.trthaber.com/haber/dunya/hurmuz-bogazinda-irana-ait-ticari-gemiye-saldiri-duzenlendi-1-olu-3-yarali-956690.html,rss_factcheck_publisher_attributed,False
30397,"17 milyon öğrenci için ders zili yarın çalacak. Yaklaşık 17 milyon öğrenci ve 1,2 milyon öğretmen için yeni eğitim öğretim yılı yarın başlıyor. Milli Eğitim Bakanlığına MEB bağlı ilk ve ortaöğretim kurumlarında 20262027 eğitimöğretim yılında ""Maarifin Kalbinde Oyun"" teması esas alınacak.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/17-milyon-ogrenci-icin-ders-zili-yarin-calacak-956689.html,rss_factcheck_publisher_attributed,False
30398,"İstanbul'da kiralık sosyal konut fırsatı: Başvurular yarın başlıyor. Heyecanla beklenen kiralık sosyal konut projesine başvurular yarın başlıyor.

İlk etapta bin 71 toplamda 15 bin ev uygun fiyata kiralanacak.

Projeye hane geliri 100 bin liradan az olanlar, üzerine kayıtlı evi bulunmayanlar başvurabilecek. Ayrıca en az 1 yıldır İstanbul'da ikamet etmek ve TOKİ ile daha önce konut sözleşmesi imzalamamış olmak da gereken şartlardan.

Konutlar bu şartları sağlayan vatandaşlara 3 yıl süreyle tahsis edilecek.

Kira bedellerinin aylık 10 bin liradan başlayacağı projede, konutlar bölge rayiçlerinin altında bedellerle kiralanacak.

Ekim ayında 1071 konut kiraya verilecek

Konut teslimini takip eden ayın 20'sinde kira ödenmeye başlanacak. 12 ay sonra TÜFE oranında kira artışı yapılacak. Tahsis süresi içinde konut satın alanlar tahliye edilecek.

Genç evli ailelere 1+1 veya 2+1; iki veya daha fazla çocuklu ailelere 2+1, 3+1 veya 4+1 konut verilecek. İlk etapta kiraya verilecek konutlar İstanbul'da 4 bölgede yer alacak. Başakşehir, Gaziosmanpaşa, Beyoğlu ve Güngören'de toplam 360, Maltepe, Tuzla ve Kartal'da 330, Ataşehir, Sancaktepe, Ümraniye ve Üsküdar'da 291, Arnavutköy'de ise 90 olmak üzere toplam 1071 konut kiralanacak.

Başvurular 25 Eylül'e kadar e-Devlet'ten yapılabilecek. Başvuru durumu 'konut/iş yeri başvuru' menüsünde görülebilecek.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/istanbulda-kiralik-sosyal-konut-firsati-basvurular-yarin-basliyor-956688.html,rss_factcheck_publisher_attributed,False
30399,"Endonezya'da 243 kişiyi taşıyan gemiyle irtibat kesildi. Endonezya'nın Java bölgesi açıklarında 243 kişiyi taşıyan yolcu gemisiyle irtibatın kesilmesinin ardından başlatılan arama çalışmalarında 102 kişinin kurtarıldığı, 1 kişinin cesedine ulaşıldığı belirtildi.",1,0.93,trthaber.com,https://www.trthaber.com/haber/dunya/endonezyada-243-kisiyi-tasiyan-gemiyle-irtibat-kesildi-956687.html,rss_factcheck_publisher_attributed,False
30400,"Çelik: Siyasi başarısızlıklar yargı süreçlerine saldırarak örtülemez. AK Parti Sözcüsü Ömer Çelik, Yeni Parti Genel Başkanı Özgür Özel'in açıklamalarıyla ilgili, ""Sayın Özel, kendi siyasi başarısızlıklarını ve parti içi krizlerini, devlet organlarına ve yargı süreçlerine saldırarak örtemez"" ifadelerini kullandı.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/celik-siyasi-basarisizliklar-yargi-sureclerine-saldirarak-ortulemez-956686.html,rss_factcheck_publisher_attributed,False
30401,"15 ilde 'Ailem Güvende' operasyonu. Adalet Bakanı Akın Gürlek, ""Ailem Güvende"" operasyonlarında, 5 il merkezli ve toplam 15 ilde 162 şüpheli, 9 dernek ve 13 işletmeye yönelik adli işlemler gerçekleştirildiğini açıkladı. MASAK incelemelerinde bazı derneklere yurt dışındaki kamu kurumları ve yabancı kuruluşlardan yüksek tutarlarda fon aktarıldığı tespit edildi.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/15-ilde-ailem-guvende-operasyonu-956685.html,rss_factcheck_publisher_attributed,False
30402,"Cumhurbaşkanı Erdoğan'dan Sakarya Zaferi mesajı. Cumhurbaşkanı Erdoğan, ""Türk milleti, Sakarya Meydan Muharebesinde verdiği mücadeleyle dünya harp tarihine geçecek bir zafere imza atmıştır. Türkiye Cumhuriyetinin kuruluşuna giden yolda, millete büyük bir öz güven kazandıran Sakarya Zaferi, Anadolunun bir Türk yurdu olduğunu düşman milletlerinin zihinlerine bir kez daha kazımıştır"" dedi.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/cumhurbaskani-erdogandan-sakarya-zaferi-mesaji-956684.html,rss_factcheck_publisher_attributed,False
30403,"Ankara'da silahlı kavga: 8 kişi tutuklandı. Ankara Cumhuriyet Başsavcılığı Keçiören ilçesinde meydana gelen silahlı kavga olayına ilişkin soruşturma başlattı.

Ankara Emniyet Müdürlüğü ekiplerince yapılan çalışmada, olay yerine bir grubun araçla gelerek ateş açtığı, diğer grubun ise araçla kovaladığı tespit edildi.

Ateş açan araçtaki şahıslar saklandıkları evde özel harekat ekiplerince gözaltına alınırken, evde yapılan aramada 3 ayrı ruhsatsız silah ele geçirildi.

Diğer gruptaki şüpheliler ise Keçiören İlçe Emniyet Müdürlüğünce tespit edilip yakalanırken, adreslerinde yapılan aramada yaklaşık 2 bin uyuşturucu hap ele geçirildi.

Gözaltına alınan 10 şüpheliden H.Y, B.A, E.G, S.S, A.E, F.G, E.Ş, ve M.T. olmak üzere 8'i ""silah ticareti"", ""uyuşturucu ticareti"" ve ""öldürmeye teşebbüs"" suçlarından çıkarıldıkları hakimlikçe tutuklandı.

Olay yerinde ele geçirilen silahlar ise balistik inceleme ve karşılaştırma için kriminal incelemeye gönderildi.",1,0.93,trthaber.com,https://www.trthaber.com/haber/turkiye/ankarada-silahli-kavga-8-kisi-tutuklandi-956683.html,rss_factcheck_publisher_attributed,False
30404,Bartın'da minibüs ile hafif ticari araç çarpıştı: 21 yaralı. Bartın'da düğünden dönenleri taşıyan minibüs ile hafif ticari aracın çarpışması sonucu 21 kişi yaralandı.,1,0.93,trthaber.com,https://www.trthaber.com/haber/turkiye/bartinda-minibus-ile-hafif-ticari-arac-carpisti-21-yarali-956682.html,rss_factcheck_publisher_attributed,False
30405,"Türk'ün zafer destanı: Sakarya Meydan Muharebesi. 23 Ağustos13 Eylül 1921 tarihleri arasında gerçekleşen Sakarya Meydan Muharebesi, Türk milletinin bağımsızlık mücadelesinde dönüm noktası oldu. Mustafa Kemal'in başkomutanlığında 22 gün süren yoğun çatışmaların ardından zaferle sonuçlanan Sakarya Meydan Muharebesi, ""Türk'ün zaferi"" olarak tarihe geçti.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/turkun-zafer-destani-sakarya-meydan-muharebesi-956681.html,rss_factcheck_publisher_attributed,False
30406,"KKTC, ABD'nin GKRY'ye silah ambargosunu kaldırma kararını uzatmasını üzüntüyle karşıladı. Kuzey Kıbrıs Türk Cumhuriyeti KKTC Dışişleri Bakanlığı, ABD'nin, Güney Kıbrıs Rum Yönetimi'ne GKRY yönelik silah ambargosunu kaldırma kararını 1 yıl daha uzatmasının derin üzüntüyle karşılandığını bildirdi.",1,0.93,trthaber.com,https://www.trthaber.com/haber/dunya/kktc-abdnin-gkryye-silah-ambargosunu-kaldirma-kararini-uzatmasini-uzuntuyle-karsiladi-956680.html,rss_factcheck_publisher_attributed,False
30407,"Kaşif Kozinoğlu'nun ölümüne ilişkin 3 şüpheli tutuklandı. Eski Milli İstihbarat Teşkilatı MİT görevlisi Kaşif Kozinoğlu'nun cezaevinde ölümüne ilişkin yeniden başlatılan soruşturma kapsamında gözaltına alınan şüphelilerden 3'ü tutuklandı, 6'sı hakkında adli kontrol tedbiri uygulandı.",1,0.93,trthaber.com,https://www.trthaber.com/haber/gundem/kasif-kozinoglunun-olumune-iliskin-3-supheli-tutuklandi-956679.html,rss_factcheck_publisher_attributed,False
